bins	D_CDB_R1FCY_ROOT_R1	D_CDB_R2FCY_ROOT_R2	D_CDB_R4FCY_ROOT_R4	Fecal_1	Fecal_2	Fecal_3
Bin_0	0.03026601997738732	0.0	0.025385579964750406	0.0	0.0	1.389106645087893
Bin_1	0.0	0.0	0.05001853394923785	0.0	0.0	0.0
Bin_10	0.008773667252762912	0.04259297776075135	0.0	0.0	0.0	0.0
Bin_11	0.32896973316818495	0.7762990269179222	0.4842301165400831	0.0	0.0	0.0496998028383941
Bin_12	0.10095533074341476	0.0009127106063691714	0.0021184175743792742	0.4200524435539653	0.025668627983736602	8.958945972721189
Bin_13	0.12499406084984271	0.2547649021633071	0.1328767484653615	0.0	0.0	1.4510693631927478
Bin_14	2.5932425775372665	2.0798327312053764	1.6381018632635935	11.67204655672842	12.116206598827864	7.958918314860149
Bin_15	1.1567432435436626	0.5056019486360952	0.00046938476541960865	0.048451970706118654	0.004969979986371616	0.022782471219440333
Bin_16	0.2455463408480174	0.4606879561722999	0.18992182984677558	0.00044492159244537724	7.553389326977226e-05	0.03532985561069816
Bin_17	3.791281542384026	2.7383871636530412	4.7354606683883445	0.2669566407510544	0.035328964239095505	3.2736736283085603
Bin_18	0.07188404143318328	0.08118750783015725	0.14663101903280235	0.0005288353451845562	0.0007526222088416022	0.007570824117768822
Bin_19	0.04340084727105656	0.058907034104848904	0.021402821320397676	0.0	0.00236352309249904	0.006155585191948161
Bin_2	0.07271883624288615	0.027219621365835004	0.007822900041640954	0.0	0.0	0.0
Bin_20	0.9930628412728632	0.7111784252414196	1.306941914205166	0.0	0.0030300558894386536	0.023285529225103758
Bin_21	0.1926445676518748	0.004303925295591219	0.006035892814832034	3.110134857950072e-05	0.00012740567902189397	1.1816466668098436e-05
Bin_22	1.0289929830062188	0.17774540147914167	0.00026144392955185133	1.575340478149522	1.7266897122032774	1.1736648788435864
Bin_23	0.03624929279468596	0.10018179466137268	1.6743283108106645e-05	0.0016668544588058388	0.000301460470605695	0.0016550290264116323
Bin_24	0.6679945926251775	0.8357846437893438	0.4412421272674348	0.0003308145392098904	0.0002905793864650238	0.0026353416949108223
Bin_25	0.09276777074233704	0.0917483546228698	0.06504555330458806	0.002643914676946299	0.005066304755872523	1.347193833558807
Bin_26	0.05964952194043171	0.05125423529516101	0.06685397258000465	0.0	8.527574617533024e-06	0.0
Bin_27	0.28408568960300307	0.00039547802620441255	0.001118118460666589	0.00016706011787635488	0.03254953895127091	0.004305101856051601
Bin_28	0.016054301503937284	0.010376572955084947	0.10159659628516551	0.00021930877618257073	0.0003068630368178531	0.0002794206731440801
Bin_29	5.811406352942859	4.935925877719078	5.974692132973976	0.0004705065977251976	0.0002946303332020624	0.24137535988562756
Bin_3	3.0485507930361972	2.403375741748512	2.4752353642496163	0.0034489719023155637	0.0010204580724447684	0.1347337148776886
Bin_30	0.4598183450942045	1.0269390782719843	0.5831271247316813	0.00043860049331543373	0.0003144940915159678	0.01003813750886318
Bin_31	0.08575350285482146	0.10929616495191576	0.35095908141653387	0.0	0.0	0.009999612889468427
Bin_32	0.11335244074045839	0.10063576981570334	0.19538364391917473	0.35313095724818155	0.5483258370600574	0.2818515565888852
Bin_33	4.395293421676105	0.002474817020562852	0.007435135681746027	0.062205527367220716	0.6082059789654114	0.3030808873857729
Bin_34	0.5623524241950387	0.400943054595108	0.3637622920433528	0.0008334058078446672	0.006858493532400203	0.04049466754300376
Bin_35	0.06695774770370519	0.0638776181331884	0.09567369277783927	7.63138071825033e-05	0.0003233451766641727	8.886373805208569e-06
Bin_36	0.12799611074154818	0.1967258173264546	0.7147431726233711	0.0013202441653773543	0.0024447168255729533	0.0017646911602937929
Bin_37	17.60326566291951	30.6813973481682	8.99231952656846	1593.9784599390675	1584.5235027072931	1094.8114739303285
Bin_38	1.57472612231138	0.001282183486058248	2.672447511600712e-05	0.0	0.0	0.0
Bin_39	0.0	0.9737240086881774	0.0	0.0105812439262133	0.0029948317496806807	0.3449437499848357
Bin_4	0.1393791208399813	0.005015096106181636	0.015437271854321245	0.0002531804577092407	0.0	0.0002506707948267243
Bin_40	0.6034956012638479	0.007732317949752072	0.010422116805322705	0.00011705047028494189	5.4407694054012195e-05	2.4671891975680212e-05
Bin_41	0.005950059746126259	0.040708924032442875	0.052555222004940214	0.0	0.0	0.0
Bin_42	0.0	0.004226646968887132	0.1296157155566139	0.0	0.0	0.0
Bin_43	0.010549612835511998	0.06598450501185177	0.006234888316491952	7.539871764017118e-05	3.20103867345778e-05	0.0
Bin_44	0.002146331776393222	0.0008758456963278719	0.843400430763252	0.0	0.0	0.0
Bin_45	0.010790627619964814	0.0015395148623009627	1.262540081683425	0.13348045796005734	0.056282374709695146	0.24520906079885368
Bin_46	0.19224517564619892	0.060579665802907044	0.1703812276317354	0.0	0.0	0.0
Bin_47	0.6894525190367491	0.0792161041305611	0.0002541676437924421	23.31509092227899	35.42190954840471	19.100102418457944
Bin_48	0.012848139196045636	0.0759009079225139	0.012304679156741539	0.004612832282260345	0.0031681831500854707	0.0007027895146937573
Bin_49	0.06373025100446739	0.25698348681368244	0.08190473749876945	0.0	0.0	0.0
Bin_5	0.00010706919636346795	1.666406058770326	7.337197172155248e-05	0.002295296567080664	0.0006049778356360812	0.0006064040184615227
Bin_50	0.7958003045251958	0.5463230007073531	0.25861763765962326	0.0	0.0	0.004133538896469126
Bin_51	1.3289855920301756	0.002365715758695239	0.0017692444629555633	0.28245772589060525	0.17202119161720164	0.8336183067043638
Bin_52	0.00020183131037567988	3.6293557898316062	0.00018159325967691853	0.7365096808681141	0.6956496521337384	0.47317722846109117
Bin_53	0.28510142007585304	0.5096801024201201	0.24560560957228572	0.011643639327910465	0.014272863596894614	4.720564038170919
Bin_54	0.0	0.0	0.04599788806411607	20.986527072038285	25.56067069809225	12.429468873492924
Bin_55	0.0	0.007220882850902114	0.05508853815568044	0.0	0.0	0.0
Bin_56	0.0	0.0017504512571565184	3.1726374319382655	0.013974542956159814	0.011947565599588794	0.01113242961075674
Bin_57	0.0020821630944185794	0.008740438153750479	0.06859101849230309	0.0	0.0	0.010879303920294516
Bin_58	0.0001358937924381628	2.79286428751597	0.00015892010699304808	0.00585638224804884	0.003348626684663822	0.0005202197516792307
Bin_59	1.1392194041780352	0.7344553156628663	2.4855093994296564	9.482583582089873e-05	8.7849172954038e-05	0.0
Bin_6	0.3367560295398302	0.3414239089432011	0.688706106111996	0.022439634195730845	0.007377582081152438	0.23820606520660978
Bin_60	1.0085382302380033	0.3475548714791121	0.30575541254374555	0.0	0.0	0.0
Bin_61	0.1289557365719607	0.3659675043143906	0.2026680458710376	0.0	0.0	0.0
Bin_62	1.4215314275143338	0.979665021740253	1.7081740799525331	0.03018134198900248	0.003650550759363099	0.2410690383475702
Bin_63	0.213645706239695	0.29751597026822496	0.2388440330452999	2.2000199121881323e-05	3.7410125939375428e-06	3.3928237614944433e-06
Bin_64	0.1502424740870927	0.219189629022432	0.11415775291281131	0.0	0.0	3.7799914913216544
Bin_65	0.009604127460401467	0.43606284529314376	0.009272742044026425	10.234398193023708	10.085318589253705	6.656841777680741
Bin_66	0.08621376655732678	0.4012411127162637	0.12974852747394888	0.0	0.0	1.1286642240741656
Bin_67	2.402337606242442	1.3752141559132702	1.6708527914037898	1.3601505684920137	0.13230403385411083	0.14652465242957446
Bin_68	0.0	0.26621148556007174	0.0	0.16034188664059051	0.0	38.44838128434149
Bin_7	0.003158275263425425	0.0015840853593193773	0.08043321962438287	1.2285222646595518e-05	1.5751319330685242e-05	0.0
Bin_8	0.0006582676790740406	0.021281450100963592	0.031470572507439266	0.0	9.395759221719032e-05	4.246523841045418e-05
Bin_9	0.055647987956113615	0.008638182668595703	0.028270251394786804	0.0	7.133582689126261e-05	0.0
