bins	D_CDB_R1FCY_ROOT_R1	D_CDB_R2FCY_ROOT_R2	D_CDB_R4FCY_ROOT_R4	Fecal_1	Fecal_2	Fecal_3
Bin_0	2.03884888400894	0.0	1.8435026736643763	0.0	0.0	5.002839488157561
Bin_1	0.0	0.0	3.723327305605787	0.0	0.0	0.0
Bin_10	0.2616984402079723	3.9653379549393413	0.0	0.0	0.0	0.0
Bin_11	25.4717868338558	77.48119122257053	41.192789968652036	0.0	0.0	0.0
Bin_12	6.707565421342394	0.027335252827834042	0.033203188388253396	1.3155641112354817	0.028958040753250928	44.70745782403703
Bin_13	9.27467673179222	22.82652559246432	9.755343745138267	0.0	0.0	4.264827469386698
Bin_14	193.65510960550148	191.16527786035002	128.52963200075416	6.010204776355836	7.172949579419839	5.44322294892045
Bin_15	88.02263678883979	46.98037706897509	0.01611257134596929	0.0	0.0	0.0
Bin_16	13.732362039356865	38.170406541723416	9.715330452739465	0.0	0.0	0.08967253420752527
Bin_17	268.8897813908688	233.9559063788721	357.41293767891636	0.6117384178392559	0.0	14.694866859584709
Bin_18	4.825689278354196	6.2916046864906745	10.653312664564782	9.355193301681596e-06	7.929784674778811e-05	0.004141176115140853
Bin_19	3.0401787788090417	5.177250019912256	1.5118511824676857	0.0	0.0010996780312819293	0.0010138302872395965
Bin_2	5.314173873309387	2.063748577404651	0.39127648177809055	0.0	0.0	0.0
Bin_20	55.065539617327026	39.62034974646372	82.0191035244201	0.0	0.0	0.09982205633436049
Bin_21	14.130061296936777	0.19720345120752644	0.25219666527237833	0.0	0.0	0.0
Bin_22	76.54814200158633	16.113333075969233	0.0	0.008850845559782184	0.006127717353486518	0.00488139020156867
Bin_23	2.095692685826129	9.092366887844195	0.0001451244272068097	0.00040634303715889313	0.0	0.0
Bin_24	40.793711645925875	75.46651335466396	34.17012893797856	0.0	0.0	0.0
Bin_25	5.172590959387404	6.804961022987284	3.395568954338887	0.000650247580538987	0.0016845925519599716	5.690594267954748
Bin_26	4.086504427123149	4.339351270679238	4.9386874608217965	0.0	0.0	0.0
Bin_27	20.41214409483481	0.011077053067322979	0.028684646726082605	0.0	0.0	0.0
Bin_28	0.9753167138884775	0.717729262140145	7.662679530169593	8.882600257598364e-05	0.0	0.0
Bin_29	440.99195589196916	460.3806815827479	479.1359806648632	0.0	0.0	0.8191708215668387
Bin_3	227.89899791883082	219.6958248171447	193.02350466586194	0.0004565082201099012	1.3783684452961513e-05	0.3478281815102057
Bin_30	31.800621255197893	92.10816224678992	43.1831087766801	0.0	0.0	0.009751602615825557
Bin_31	5.668567080640779	8.444180999638307	25.98626484898084	0.0	0.0	0.0
Bin_32	0.34438347662140606	0.0	7.490830565615898	0.0	0.0	0.0
Bin_33	12.642990583087188	0.0	0.24156676409097025	0.0	0.0	0.0
Bin_34	42.522094106575736	36.94701255324553	28.54221204127412	0.0	3.1772410758312326e-05	0.006639944765616707
Bin_35	4.467408984710319	5.325523174694184	7.1642724472848425	0.0	0.0	0.0
Bin_36	9.15680294790653	17.671036550475584	56.08928203307667	0.0	0.0	0.0
Bin_37	1441.46445279476	2998.9049852970547	783.5701089313286	6420.407440168832	7516.15233916272	5778.87581170794
Bin_38	117.47219574814096	0.0	0.0	0.0	0.0	0.0
Bin_39	0.0	89.56635345863617	0.0	0.0	0.0	0.0
Bin_4	10.299022771581196	0.21589281991933398	0.9198188857170311	0.0	0.0	0.0
Bin_40	46.209469588166165	0.3519240004629804	0.4701307265224214	0.0	0.0	0.0
Bin_41	0.33219479912459393	3.5456067445326918	3.4924658853032406	0.0	0.0	0.0
Bin_42	0.0	0.0	9.844450674464904	0.0	0.0	0.0
Bin_43	0.6259013219030862	5.759759539403004	0.3204226966895969	0.0	0.0	0.0
Bin_44	0.0	0.0	6.444798301486198	0.0	0.0	0.0
Bin_45	0.6164529671587972	0.06950963062679294	36.12710589439352	0.11752557041699449	0.0	0.6964004720692368
Bin_46	12.037524692923347	4.1125156621485255	8.221047826028167	0.0	0.0	0.0
Bin_47	45.996316112639484	6.875028466767545	0.012754284583671161	27.831290898928867	30.979590039756065	25.703529613891632
Bin_48	0.8856173030170925	3.43519885712694	0.7351084760146617	0.0	0.0	0.0
Bin_49	3.526499474664404	20.605957388430372	5.369137265686283	0.0	0.0	0.0
