bins	D_CDB_R1FCY_ROOT_R1	D_CDB_R2FCY_ROOT_R2	D_CDB_R4FCY_ROOT_R4	Fecal_1	Fecal_2	Fecal_3
Bin_0	2.2627979828850857	0.0	1.9947279951100245	0.0	0.0	6.62549663814181
Bin_1	0.0	0.0	3.9303167420814478	0.0	0.0	0.0
Bin_10	0.6559513466550826	3.901824500434405	0.0	0.0	0.0	0.0
Bin_11	24.594976452119308	71.11459968602826	38.04945054945055	0.0	0.0	0.2370486656200942
Bin_12	7.547788541022945	0.08361088594794584	0.16645933820755854	1.5428206836221219	0.1110344218746238	42.73067631880964
Bin_13	9.345011632680992	23.338305734227454	10.441083892158204	0.0	0.0	6.921034624332831
Bin_14	193.88026829980282	190.52770513031604	128.71747070703213	42.870539439219925	52.41090392001992	37.96093462285229
Bin_15	86.48234158842652	46.31679150814304	0.036882944307782356	0.17796040402762067	0.02149857229863874	0.10866349751239845
Bin_16	18.35793953717171	42.20234529139957	14.92352711279136	0.0016341631764049765	0.0003267358963035553	0.16850962480271295
Bin_17	283.45002854903265	250.85604924909185	372.0992775462686	0.9805114416102506	0.15282200210321456	15.6141457500259
Bin_18	5.374312977991908	7.437362303248591	11.521856070351054	0.0019423720092616413	0.0032556072689851954	0.03610987674532825
Bin_19	3.2448055520291144	5.396309931869155	1.6817739410096906	0.0	0.010223858490965257	0.029359739325462316
Bin_2	5.436725281060824	2.493513980974344	0.6147016431248198	0.0	0.0	0.0
Bin_20	74.24499804695976	65.14908207109066	102.69584653443862	0.0	0.013107070005642115	0.11106288789549065
Bin_21	14.402810129052904	0.3942706532683845	0.4742836047057898	0.00011423288832940831	0.0005511169479998276	5.6359934970469665e-05
Bin_22	76.93126641986629	16.282762999724827	0.02054353401233306	5.78610578448878	7.469117323794035	5.597923483111173
Bin_23	2.7101292696598214	9.177376212175337	0.0013156404380821273	0.0061222296765499435	0.0013040233039710268	0.007893842628492765
Bin_24	49.94171079975867	76.56391197962057	34.67157437822618	0.0012150566467788429	0.0012569551518401823	0.012569551518401823
Bin_25	6.935656709053259	8.40481217239371	5.111097966414288	0.00971089756034427	0.021915242994887726	6.425588882417654
Bin_26	4.459615701955935	4.695258268840072	5.253198503828799	0.0	3.688760919556797e-05	0.0
Bin_27	21.239281738413933	0.03622864455956733	0.08785862676519315	0.0006135991094047212	0.14079908135447622	0.02053365591115085
Bin_28	1.2002781035259935	0.9505690542257422	7.983176870464036	0.0008055044582804703	0.0013273931084025851	0.001332727575013714
Bin_29	434.4819233909669	452.1664728442494	469.4746260024628	0.0017281349552674336	0.0012744782749801087	1.1512662768604827
Bin_3	227.92077023536407	220.1665825192738	194.49708387245872	0.012667811531110318	0.004414181084902061	0.6426272440083247
Bin_30	34.37769566497663	94.07503928376363	45.820501324982665	0.0016109462599685652	0.0013604026540329807	0.04787799882273981
Bin_31	6.41124447252053	10.012318382817435	27.577384712571067	0.0	0.0	0.04769425142135186
Bin_32	8.474641675854466	9.21896361631753	15.352701212789416	1.2970231532524807	2.371885336273429	1.344321940463065
Bin_33	328.6081584624436	0.22671111982741715	0.584232202392626	0.22847617179839183	2.6309080211806237	1.44557756422828
Bin_34	42.04351718824571	36.729280645406675	28.583425256063418	0.003061036158520445	0.02966768869701179	0.19314376230045718
Bin_35	5.00600530085131	5.851651341718046	7.517771650067088	0.0002802948107406744	0.001398689668166213	4.238453539897615e-05
Bin_36	9.56945582602213	18.02150622630718	56.16252288603612	0.0048491564256640755	0.010575077076446976	0.008416888214616025
Bin_37	1316.0843105239721	2810.6376725545497	706.5913611399733	5854.561674335758	6854.150957399436	5221.823511948939
Bin_38	117.73226528710696	0.11745727119751902	0.002099934637796042	0.0	0.0	0.0
Bin_39	0.0	89.2001544269046	0.0	0.038864104323953326	0.012954701441317776	1.6452470830473576
Bin_4	10.420491155713288	0.4594190377824269	1.2130177202449972	0.0009299125688636767	0.0	0.0011956018742532988
Bin_40	45.1195310860209	0.708336190790882	0.8189408391989144	0.0004299174766259972	0.00023535059445507764	0.00011767529722753882
Bin_41	0.4448481565015635	3.7292315664878424	4.129642606867554	0.0	0.0	0.0
Bin_42	0.0	0.38719140020041903	10.184841031247153	0.0	0.0	0.0
Bin_43	0.788727512314153	6.044657402223815	0.48992011561525833	0.0002769337564367612	0.0001384668782183806	0.0
Bin_44	0.16046758767268862	0.08023379383634431	66.2720510095643	0.0	0.0	0.0
Bin_45	0.8067466561762392	0.14103068450039338	99.20687450826121	0.4902635719905586	0.2434598741148702	1.1695515342250196
Bin_46	14.372950126796281	5.549535080304311	13.38808114961961	0.0	0.0	0.0
Bin_47	51.545983599329865	7.2567674808217975	0.019971783793316288	85.63455603562296	153.22405431619788	91.10003527025836
Bin_48	0.9605737218953802	6.953071555616363	0.9668673325124276	0.016942582204587952	0.01370456514799106	0.0033520317416883294
Bin_49	4.764705882352941	23.54154411764706	6.435845588235294	0.0	0.0	0.0
Bin_5	0.008004883421784374	152.65483489566884	0.005765364677609434	0.00843044975236276	0.0026169440871313364	0.0028923105363291147
Bin_50	59.49693171432302	50.04713409061235	20.321451886669276	0.0	0.0	0.019715367541454497
Bin_51	99.35980744002728	0.21671665597531165	0.1390222900304559	1.037445748597121	0.744109641290591	3.9760340274045434
Bin_52	0.015089644503716025	332.4752127240943	0.01426909132286177	2.705144052293248	3.009161884339592	2.2568707359512015
Bin_53	21.315221451228407	46.690379859735366	19.29900305016402	0.04276620184790891	0.061739924665262895	22.515248397689156
Bin_54	0.0	0.0	3.6143856143856143	77.08191808191808	110.56743256743256	59.28371628371628
Bin_55	0.0	0.6614850405781887	4.328703516776356	0.0	0.0	0.0
Bin_56	0.0	0.16035398230088496	249.29699115044247	0.05132743362831858	0.05168141592920354	0.05309734513274336
Bin_57	0.1556701030927835	0.8006872852233677	5.389690721649485	0.0	0.0	0.05189003436426117
Bin_58	0.010159915299250519	255.84654739635795	0.012487498290174677	0.02151004666712854	0.014485107199386062	0.0024812452147096493
Bin_59	85.1721954774225	67.28141341102385	195.30438887099834	0.0003482880842411826	0.00038000792786025285	0.0
Bin_6	25.177108352417658	31.276896873273877	54.1166028970936	0.08241907005033297	0.03191310270780192	1.13614997796769
Bin_60	75.4019945387629	31.83853733824053	24.025406624718034	0.0	0.0	0.0
Bin_61	9.641200951248514	33.52526753864447	15.925089179548158	0.0	0.0	0.0
Bin_62	106.2788714601537	89.74439414675228	134.22354984735236	0.11085377408148227	0.015791135909043057	1.1498052426571217
Bin_63	15.972931805781935	27.254612452402444	18.76769724552274	8.080505843952572e-05	1.6182445390408997e-05	1.6182445390408997e-05
Bin_64	11.232675044883303	20.07935368043088	8.970197486535008	0.0	0.0	18.029084380610414
Bin_65	0.7180395790726529	39.946507216543395	0.7286261796002704	37.59016632072819	43.625920313648514	31.750537638436715
Bin_66	6.445655464729034	36.75658492279746	10.1952770208901	0.0	0.0	5.383287920072661
Bin_67	179.60751673579117	125.97955271000433	131.29094719714186	4.995729609748764	0.5723056923797986	0.6988654150564639
Bin_68	0.0	24.38689547581903	0.0	0.5889235569422777	0.0	183.38377535101404
Bin_7	0.23612417162264196	0.1451136640525589	6.320217822258721	4.512268859027696e-05	6.813525977131821e-05	0.0
Bin_8	0.049214491284947856	1.9495345893667144	2.472869719340532	0.0	0.00040643103087462747	0.00020254261637957428
Bin_9	4.160446434410149	0.7913199439794228	2.2213974218545647	0.0	0.00030857637980643475	0.0
